id,listing_type,property_type,price,location_city,location_city_district,area_property,area_land,construction_type,num_floors_building,apartment_floor,registered,heating_type,num_rooms,num_bathrooms,source
279,s,a,57680,Novi Sad,Detelinara,43,,,4,2,t,Centralno,2.5,1,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/detelinara/5f32a2450c7cde73f4071e28
280,s,a,55600,Novi Sad,Telep,52,,2020,2,1,t,Etažno,2.5,1,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/telep/5f3ce62c9a30913c84009b75
281,s,a,52500,Novi Sad,Bulevar Oslobođenja,42,,1990,18,9,t,Centralno,2.5,1,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/bulevar-oslobodjenja/5f3bbb899a30917cad4e47f2
282,s,a,82000,Novi Sad,Novo Naselje,74,,1980,5,2,t,,2.5,1,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/novo-naselje/5edec72f27317144162d0833
283,s,a,65000,Beograd,Vračar,57,,1960,4,4,t,Struja,2.5,1,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/juzni-bulevar/5f1bec153d56217cf7471bd6
284,s,a,390000,Beograd,Stari Grad,200,,1938,6,2,t,Centralno,6,1,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/svetogorska/5f1fd2a8f35f090c741ee44c
285,s,a,120000,Beograd,Palilula,51,,1955,6,0,t,Centralno,2,1,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/takovska/5e578a9427317117d4611668
286,s,a,220000,Beograd,Stari Grad,100,,,3,1,t,Etažno,3,1,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/cara-dusana/5d0c8769273171031b717325
287,s,a,69500,Gradske lokacije,Medijana,95,,,,3,t,Centralno,4,1,https://www.4zida.rs/prodaja/stanovi/nis/oglas/crveni-pevac/5ece4edc273171408f47a2b3
288,s,a,79000,Gradske lokacije,Medijana,68,,,,3,t,Podno,2.5,1,https://www.4zida.rs/prodaja/stanovi/nis/oglas/centar/5ef9b42c27317177e56c07a3
289,s,a,65400,Novi Sad,Bulevar Oslobođenja,50,,,7,6,t,Centralno,1.5,1,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/cirpanova/5f16d77e9a30912bbc3cca6a
290,s,a,204500,Beograd,Novi Beograd,87,,,10,3,f,Centralno,3,1,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/tosin-bunar/5eff09592731712aea1d5633
291,s,a,95000,Beograd,Palilula,53,,1970,4,2,t,Struja,2,1,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/ljubomira-stojanovica/5f3adb6e5cc56a412d3a3da3
292,s,a,79500,Beograd,Zvezdara,38,,2015,4,1,f,Centralno,2,1,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/jedrenska/5f1596a27f9e0a5cf32c00cb
293,s,a,97000,Novi Beograd,Bežanijska Kosa,57,,,6,6,t,Centralno,2.5,1,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/pedje-milosavljevica/5f32871d0c7cde64354a2a64
294,s,a,53500,Novi Sad,,40,,2010,4,3,t,Gas,1.5,1,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/novi-sad/5e42cbdd2731717f5416d1c8
295,s,a,48000,Gradske lokacije,Pantelej,64,,2019,2,1,t,Struja,2.5,1,https://www.4zida.rs/prodaja/stanovi/nis/oglas/donja-vrezina/5f3bad410c7cde28e03aa3c2
296,s,a,29000,Gradske lokacije,Medijana,31,,,10,10,t,TA peć,1,1,https://www.4zida.rs/prodaja/stanovi/nis/oglas/dom-zdravlja/5f3bab639a30916c3d75fc52
297,s,a,64000,Novi Sad,Betanija,44,,2009,3,3,t,Centralno,1.5,1,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/betanija/5f369b4782504c715e26ccb6
298,s,a,91150,Novi Sad,Grbavica,52,,2006,6,4,t,Centralno,2,1,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/grbavica/5f3582055e9fb63243449283
299,s,a,239000,Beograd,Vračar,102,,,,0,t,Etažno,3,1,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/pozarevacka/5f3a7ff1a4a13e130d579bd3
300,s,a,31000,Kragujevac,Stanovo,55,,,,3,t,Centralno,2,1,https://www.4zida.rs/prodaja/stanovi/kragujevac/oglas/centar/5eec9e080c7cde2f373a1afe
301,s,a,163000,Beograd,Voždovac,74,,2019,7,3,t,Centralno,3,1,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/otokara-kersovanija/5f3aa2aeb9d50442d97f8513
302,s,a,53000,Subotica opština,Subotica grad,58,,2015,,0,t,Centralno,2.5,1,https://www.4zida.rs/prodaja/stanovi/subotica-opstina/oglas/lajosa-joa/5ef9f3ab2731714c627bc9f3
303,s,a,235000,Beograd,Stari Grad,84,,1939,4,1,t,Centralno,3,1,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/palmoticeva/5deeadcd2731711bd051464d
304,s,a,204000,Beograd,Novi Beograd,100,,1970,11,1,t,Centralno,3.5,1,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/bulevar-zorana-djindjica/5df3f3d52731712c4a5e64bf
305,s,a,74500,Beograd,Zvezdara,37,,2008,4,2,t,Centralno,1.5,1,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/brace-miladinov/5e0122d22731716f27195b1a
306,s,a,70000,Novi Sad,Slana Bara,85,,,,2,t,Etažno,3,1,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/paje-radosavljevica/5ee9d10d9a3091531603b2df
307,s,a,122400,Beograd,Zvezdara,68,,2020,5,5,t,Etažno,2.5,1,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/paje-jovanovica/5f3a44169a3091130771f042
308,s,a,360000,Beograd,Vračar,107,,,6,2,t,Centralno,3,1,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/kneginje-zorke/5f3a46e70c7cde55c418a8c6
309,s,a,51700,Beograd,Zemun,47,,2019,4,3,t,Etažno,2,1,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/ugrinovacki-put/5da5a2c0e466e619663add1a
310,s,a,56600,Šabac opština,Šabac grad,66,,,,4,f,Centralno,2.5,1,https://www.4zida.rs/prodaja/stanovi/sabac-opstina/oglas/trkaliste/5f33b8b69a30912dab786707
311,s,a,46000,Subotica opština,Subotica grad,69,,,,,f,Centralno,2,1,https://www.4zida.rs/prodaja/stanovi/subotica-opstina/oglas/centar-1/5f2bc44f409e77372954bab3
312,s,a,69000,Beograd,Voždovac,57,,,,0,t,Centralno,2,1,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/brace-jerkovic/5ef8abea9a309167030a3209
313,s,a,52760,Novi Sad,Telep,38,,2020,3,1,f,,2,1,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/telep/5f370cca1a099353f0785633
314,s,a,54500,Novi Sad,Detelinara,47,,1970,4,2,t,Centralno,3,1,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/detelinara/5db1956d27317146643e58b3
315,s,a,38900,Beograd,Rakovica,38,,2008,3,3,t,Etažno,1.5,1,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/prvoboraca/5b6c8f94b70c590e940d9833
316,s,a,114000,Beograd,Novi Beograd,87,,,9,8,t,Centralno,3,1,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/nehruova/5f37c625c95df779f15cf757
317,s,a,180000,Beograd,Savski Venac,125,,,4,4,t,Centralno,4,1,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/gavrila-principa/5f37e2b50c7cde1e8745dea6
318,s,a,62600,Beograd,Zvezdara,54,,2020,,0,t,Etažno,2.5,1,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/matice-srpske/5eefca7e273171157d08c23e
319,s,a,89820,Beograd,Zvezdara,52,,2020,5,4,t,Etažno,2.5,1,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/uciteljsko-naselje/5edc120b27317126cd6c00f9
320,s,a,73130,Novi Sad,Veternik,71,,2019,2,1,f,,3.5,1,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/veternik/5ed7c0742731712fce35e3b7
321,s,a,58590,Novi Sad,Veternik,63,,2019,2,0,f,,3.5,1,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/veternik/5ed7c0732731712fce35e3b4
322,s,a,154500,Novi Sad,Podbara,125,,2018,4,4,f,Centralno,4,1,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/podbara/5ed7becf2731712fce35e2d6
323,s,a,139000,Beograd,Novi Beograd,47,,,,4,t,Centralno,1.5,1,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/blok-67a-a-blok/5f2070ae182f54242e463df3
324,s,a,155000,Beograd,Palilula,51,,,,2,t,Centralno,2,1,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/tasmajdan/5f2070a8182f54242e463dd3
325,s,a,98000,Beograd,Novi Beograd,58,,,6,2,t,Centralno,2,1,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/dzona-kenedija/5f3589e80c7cde77a87e72b8
326,s,a,85000,Subotica opština,Subotica grad,88,,,1,0,t,Struja,3,2,https://www.4zida.rs/prodaja/stanovi/subotica-opstina/oglas/centar-1/5ec6d76c9a309144c71e1465
327,s,a,126000,Beograd,Novi Beograd,70,,,20,3,t,Centralno,3,1,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/bulevar-milutina-milankovica/5f2967ce9a30917e872879f0
328,s,a,77850,Novi Sad,Grbavica,56,,1974,5,3,t,Centralno,2,1,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/grbavica/5efbb97227317159fc3d2791
329,s,a,109500,Beograd,Novi Beograd,68,,,9,9,t,Centralno,2,1,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/bulevar-marsala-tolbuhina/5f0707bc0c7cde579f606b74
330,s,a,120000,Beograd,Novi Beograd,42,,,7,3,t,Centralno,1,1,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/blok-9/5f2e67200c7cde3572694d26
331,s,a,89000,Beograd,Stari Grad,43,,,2,100,t,Struja,1,1,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/rige-od-fere/5f18768b1718605e307b7197
332,s,a,110000,Beograd,Voždovac,56,,2019,4,3,t,Etažno,2,1,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/pazinska/5f2c3d0b9138666ed900e384
333,s,a,170000,Beograd,Voždovac,103,,2011,4,1,t,Centralno,4,1,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/krusevacka/5e38584227317173503ed32b
334,s,a,46500,Gradske lokacije,Medijana,71,,,,8,t,Struja,3,2,https://www.4zida.rs/prodaja/stanovi/nis/oglas/centar/5f02e4b227317111312f5877
335,s,a,93000,Gradske lokacije,Medijana,103,,,,5,f,Centralno,3.5,2,https://www.4zida.rs/prodaja/stanovi/nis/oglas/bulevar-nemanjica/5ee9e64c2731717e5041a767
336,s,a,120800,Beograd,Novi Beograd,46,,,,10,t,,2,1,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/novi-beograd/5f253850b209af59ed1b0d43
337,s,a,122000,Beograd,Vračar,53,,2010,3,1,t,Centralno,2.5,1,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/cerska/5f2848809c3df26056004cb9
338,s,a,139000,Beograd,Palilula,62,,,3,1,t,Etažno,2.5,1,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/dalmatinska/5f1b277f810e4542aa5613e7
339,s,a,48500,Gradske lokacije,Pantelej,58,,,4,2,t,Etažno,2,1,https://www.4zida.rs/prodaja/stanovi/nis/oglas/somborska/5f1eb7420c7cde5d185fe432
340,s,a,187000,Beograd,Novi Beograd,115,,,,0,t,Centralno,4,1,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/bezanijska-kosa/5f21d0327ede5e71391df6d7
341,s,a,82400,Novi Sad,Socijalno,76,,,,0,t,Kaljeva peć,3.5,1,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/socijalno/5ea062f1273171381633c4a3
342,s,a,58700,Novi Sad,Podbara,56,,,,1,f,Centralno,2,1,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/podbara/5e70fb3f273171586513daae
343,s,a,140300,Novi Sad,Novi Sad - Centar,94,,,,5,t,Centralno,3,1,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/novi-sad-centar/5e6a801f27317109e80c38ab
344,s,a,200000,Beograd,Zvezdara,98,,,7,5,t,Centralno,4,2,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/bulevar-kralja-aleksandra/5f41a29a0d78e722c92917ca
345,s,a,59740,Novi Sad,Bulevar Oslobođenja,34,,,7,6,t,Centralno,2,1,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/bulevar-novi-sad/5f41ae3d3976da331d2aa7f6
346,s,a,44800,Novi Sad,Detelinara,47,,,4,3,t,Centralno,2,1,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/detelinara-novi-sad/5f41ae503976da331d2aa7fb
347,s,a,38800,Novi Sad,Petrovaradin,27,,2020,,0,f,Gas,1,1,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/petrovaradin/5e503d3e2731717b7b4d9f73
348,s,a,25000,Beograd,Palilula,51,,,2,2,t,Etažno,2,1,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/padinska-skela/5f4193a70c7cde324d1c24e1
349,s,a,32000,Požega opština,Požega grad,44,,2020,3,2,t,Norveški radijatori,2,1,https://www.4zida.rs/prodaja/stanovi/pozega-opstina/oglas/centar/5f4194689a3091221c17673e
350,s,a,75000,Beograd,Vračar,32,,1965,4,0,t,Centralno,1,1,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/svetozara-markovica/5ef481a627317107ac461949
351,s,a,79800,Beograd,Palilula,83,,,1,1,t,Norveški radijatori,3,1,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/marsala-tita/5ec0c23d2731715a7e4ec3d3
352,s,a,29500,Gradske lokacije,Palilula,33,,,,5,t,Centralno,1.5,1,https://www.4zida.rs/prodaja/stanovi/nis/oglas/nova-zeleznicka-kolonija/5f0dfb2f9a30913d1d6bfe1d
353,s,a,55450,Novi Sad,Mišeluk,42,,,2,2,t,,2,1,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/miseluk/5f416e1d0cb649487a0197f3
354,s,a,36050,Novi Sad,Liman 3,19,,,6,0,t,,1,1,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/liman-3/5ed1172f27317111de35409a
355,s,a,59350,Novi Sad,Grbavica,32,,,4,2,t,Centralno,1,1,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/grbavica/5ebe5afb2731712b3950f9b3
356,s,a,42750,Novi Sad,Liman 4,23,,,,3,t,Centralno,1,1,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/liman-4/5ec42e532731713af367b163
357,s,a,77700,Novi Sad,Novi Sad - Centar,60,,,,0,t,Centralno,2,1,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/novi-sad-centar/5ec5f07d273171354f352357
358,s,a,63860,Novi Sad,Bulevar Oslobođenja,40,,,10,5,t,,1.5,1,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/bulevar-oslobodjenja/5ec411d92731711ac443e877
359,s,a,40900,Novi Sad,Veternik,34,,,,2,t,Centralno,1.5,1,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/veternik/5ec42e372731713af367b157
360,s,a,299000,Beograd,Čukarica,108,,,3,3,t,Podno,4,2,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/zarka-vukovica-pucara/5ef322539a309156f506b155
361,s,a,84000,Beograd,Rakovica,68,,,5,1,t,Centralno,3,1,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/susedgradska/5ef9d3bd0c7cde75b91bf51c
362,s,a,211600,Beograd,Vračar,92,,2020,4,1,t,Centralno,4,2,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/cerska/5f37a3c09a309133d90cb40d
363,s,a,95000,Beograd,Savski Venac,80,,2006,4,0,t,Struja,3,1,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/mihaila-avramovica/5eb4329a9a309120a9498a92
364,s,a,56000,Novi Sad,Detelinara,51,,,9,8,t,Centralno,2,1,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/detelinara/5d7d3f86273171203204a113
365,s,a,42500,Novi Sad,Grbavica,29,,,,2,t,Centralno,1,1,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/grbavica/5d77f9a527317111961120f3
366,s,a,186000,Novi Sad,Bulevar Evrope,143,,,8,5,f,Centralno,5,1,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/bulevar-evrope/5d3f491d273171344b4c7b73
367,s,a,62500,Medijana,Bulevar Nemanjića,84,,,,8,f,Centralno,3.5,1,https://www.4zida.rs/prodaja/stanovi/nis/oglas/bulevar-zona-3/5bcb28faad8502186c463f68
368,s,a,50000,Gradske lokacije,Medijana,69,,,,7,t,Centralno,2.5,1,https://www.4zida.rs/prodaja/stanovi/nis/oglas/bul/5c51cc369a30911b5f55225b
369,s,a,56500,Gradske lokacije,Palilula,85,,,,8,f,Centralno,3,1,https://www.4zida.rs/prodaja/stanovi/nis/oglas/delijski-vis/5c63f3fc9a309117ce538d75
370,s,a,67000,Gradske lokacije,Medijana,75,,,,6,f,Centralno,3,1,https://www.4zida.rs/prodaja/stanovi/nis/oglas/centar/5c7d01d49a30914c7a73ef53
371,s,a,46350,Gradske lokacije,Palilula,45,,,,4,f,TA peć,1.5,1,https://www.4zida.rs/prodaja/stanovi/nis/oglas/apelovac/5c9cd6839a3091585d1b6498
372,s,a,54000,Ruma opština,Ruma grad,64,,2006,4,2,t,Centralno,3,1,https://www.4zida.rs/prodaja/stanovi/ruma-opstina/oglas/ruma-grad/5eef8b2b0c7cde0bd116a2fc
373,s,a,92500,Beograd,Voždovac,50,,2009,4,3,t,Etažno,2,1,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/todora-dukina/5d1327be9a30914acf5ae22c
374,s,a,43500,Gradske lokacije,Medijana,50,,,,,t,Struja,2,1,https://www.4zida.rs/prodaja/stanovi/nis/oglas/marger/58b7ea887ce3af20e60ee43b
375,s,a,35000,Medijana,Bulevar Dr Zorana Đinđića,42,,2003,6,5,t,TA peć,1.5,1,https://www.4zida.rs/prodaja/stanovi/nis/oglas/zorana-djindjica/5eef7cf60c7cde050a1dcc74
376,s,a,21000,Beograd,Mladenovac,26,,,5,3,t,TA peć,1,1,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/mladenovac-centar/5eef7f369a3091081c16dc3d
377,s,a,73000,Beograd,Voždovac,50,,,4,3,t,Struja,2,1,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/esad-pasina/5f411fb84fe2b42dd202074c
378,s,a,28500,Kragujevac,Gradske lokacije,31,,,7,5,f,Centralno,1,1,https://www.4zida.rs/prodaja/stanovi/kragujevac/oglas/dragoslava-srejovica/5f1924699a30915ce23f7fe6
379,s,a,60500,Beograd,Zemun,43,,,,,f,Centralno,1.5,1,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/milice-suvakovic/5eefd1d80c7cde2f855c6609
380,s,a,55620,Novi Sad,Bulevar Patrijarha Pavla (Somborski Bulevar),45,,2009,4,2,t,Centralno,1,1,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/bulevar-patrijarha-pavla-somborski-bulevar/5e4518129a309106491146fb
381,s,a,265000,Beograd,Vračar,113,,1970,5,1,t,Centralno,3,2,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/tomasa-jeza/5eeceba5273171609172c433
382,s,a,202280,Beograd,Zvezdara,89,,2020,6,0,t,Centralno,3,2,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/celopecka/5eeb7e0127317148e9730247
383,s,a,49900,Subotica opština,Subotica grad,70,,,10,9,t,Centralno,2.5,1,https://www.4zida.rs/prodaja/stanovi/subotica-opstina/oglas/kertvaros/5f411450872f2d70e052afd3
384,s,a,39500,Kragujevac,Gradske lokacije,65,,,8,7,t,,2,1,https://www.4zida.rs/prodaja/stanovi/kragujevac/oglas/stari-grad/5f41157f4b397777dc060b83
385,s,a,102000,Beograd,Zvezdara,62,,,10,7,t,Centralno,2,1,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/vjekoslava-kovaca/5f33bef9d757164b97208e57
386,s,a,124000,Beograd,Voždovac,61,,,4,1,t,Centralno,2.5,1,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/jove-ilica/5f31704d9688cb4386520b43
387,s,a,110000,Beograd,Savski Venac,60,,1926,3,3,t,,3,1,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/milosa-pocerca/5f31381e8f868d6ad22a8b58
388,s,a,109000,Novi Beograd,Bežanijska Kosa,69,,,,0,t,Centralno,3,1,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/vespucijeva/5f2d6dbc4adbf61388069305
389,s,a,111350,Novi Sad,Liman 4,91,,,,2,f,Centralno,4,2,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/narodnog-fronta/5e4d501127317139037d46c3
390,s,a,44000,Novi Sad,,27,,2010,4,4,t,Centralno,1,1,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/novi-sad/5e5659d72731713ec9207727
391,s,a,87550,Novi Sad,Grbavica,50,,2008,,1,t,,2,1,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/grbavica/5e32b25c273171361b1287d7
392,s,a,157070,Novi Sad,Nova Detelinara,122,,,6,5,t,Centralno,4,1,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/nova-detelinara-novi-sad/5f4105b44e05c51d5469d128
393,s,a,80340,Novi Sad,Novi Sad - Centar,59,,,6,3,t,Centralno,2,1,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/centar-novi-sad/5f4105c64e05c51d5469d12b
394,s,a,75185,Novi Sad,Podbara,52,,2020,4,0,f,Centralno,2,1,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/podbara/5f40fa954f4ba7187d502130
395,s,a,54420,Novi Sad,Podbara,38,,2020,4,0,f,Centralno,1.5,1,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/podbara/5f40fa964f4ba7187d502133
396,s,a,195000,Beograd,Voždovac,120,,,4,3,t,Etažno,5,3,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/davida-pajica/5f351c209a30916acb5a864e
397,s,a,64900,Novi Sad,Telep,40,,2020,4,1,t,Etažno,2,1,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/telep/5f40ef0b40f96206ac178b1a
398,s,a,91800,Beograd,Vračar,36,,2020,3,1,t,Etažno,1.5,1,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/cerska/5f40f2761624c2386b7346c7
399,s,a,85000,Beograd,Vračar,36,,1968,5,5,t,Struja,1,1,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/prote-mateje/5f40f28b1624c2386b7346d3
400,s,a,97000,Beograd,Savski Venac,51,,,2,0,t,Struja,2,1,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/kralja-vukasina/5f40f4d97e177d622946f403
401,s,a,82400,Novi Sad,Sajmište,60,,,,,f,Struja,3,1,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/majevicka/5f40e8f4ea5760618a4af343
402,s,a,115000,Beograd,Palilula,58,,,4,4,t,Centralno,2,1,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/dalmatinska/5f3083961771a372347b5c23
403,s,a,37990,Kragujevac,Gradske lokacije,54,,,5,2,t,Centralno,2,1,https://www.4zida.rs/prodaja/stanovi/kragujevac/oglas/erdoglija/5f40eb6e0c7cde646e6a27e4
404,s,a,105000,Beograd,Novi Beograd,75,,,13,13,t,Centralno,3.5,1,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/gandijeva/5f40ebb514a1cd37af149ee5
405,s,a,40000,Kragujevac,Bagremar,73,,,1,1,t,Etažno,3,1,https://www.4zida.rs/prodaja/stanovi/kragujevac/oglas/drage-todorovic/59ecc1517ce3af3cd162d09a
406,s,a,79300,Novi Sad,Novi Sad - Centar,57,,,,0,t,Centralno,2,1,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/novi-sad-centar/5f40e1840c7cde5f9e009d91
407,s,a,98880,Novi Sad,Bulevar Evrope,79,,2006,6,6,f,Etažno,3.5,1,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/bulevar-evrope/5f40e24d04d95027783a8016
408,s,a,69990,Gradske lokacije,Vašarište,91,,,6,4,t,Centralno,4,1,https://www.4zida.rs/prodaja/stanovi/kragujevac/oglas/veliki-park/5f40e3439a30914d053873a9
409,s,a,64890,Novi Sad,Telep,40,,2019,3,1,f,Gas,1.5,1,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/telep/5f23cf56e89fe0761012da63
410,s,a,64890,Novi Sad,Grbavica,44,,,6,0,f,Centralno,2,1,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/grbavica/5ee9f815273171149d7e75f7
411,s,a,87550,Novi Sad,Novo Naselje,78,,,4,2,f,Centralno,3,2,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/novo-naselje/5ede382b2731711dc91534e0
412,s,a,71000,Beograd,Voždovac,42,,1970,11,1,t,Centralno,1,1,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/ustanicka/5ec3fc07273171014d51abe3
413,s,a,145000,Beograd,Vračar,75,,2009,3,3,t,Etažno,4,1,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/brace-radovanovic/5f40d627880e284a27611f3c
414,s,a,62000,Kragujevac,Gradske lokacije,60,,,,2,t,Centralno,2.5,1,https://www.4zida.rs/prodaja/stanovi/kragujevac/oglas/centar/5f2852599a309168f51a7518
415,s,a,25000,Kragujevac,Gradske lokacije,25,,,,,f,,1,1,https://www.4zida.rs/prodaja/stanovi/kragujevac/oglas/centar/5f14c0139a30912a4534fe24
416,s,a,63040,Novi Sad,Adice,68,,2016,2,1,t,,3.5,1,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/adice/5ef1adf627317140db6a8e8c
417,s,a,66435,Novi Sad,Bulevar Evrope,48,,2004,4,2,t,Gas,2,1,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/bulevar-evrope/5ef1adf427317140db6a8e89
418,s,a,63850,Novi Sad,Detelinara,58,,1972,4,3,f,Centralno,2.5,1,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/detelinara/5ef1adea27317140db6a8e83
419,s,a,50470,Novi Sad,Bulevar Oslobođenja,28,,1992,7,2,f,Centralno,1,1,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/bulevar-oslobodjenja/5ef1ae2427317140db6a8ebf
420,s,a,68000,Novi Sad,Grbavica,51,,1900,4,1,t,Centralno,2,1,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/grbavica/5e166f7c2731714ffd6b4205
421,s,a,79100,Novi Sad,Nova Detelinara,64,,,5,2,t,Centralno,3,1,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/nova-detelinara/5b7db3bfb70c596bc12c1e27
422,s,a,74160,Novi Sad,Spens,41,,,,3,t,Centralno,2,1,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/spens/5f3147cc9a309150c530d812
423,s,a,350000,Beograd,Voždovac,112,,,4,1,t,,4,1,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/bilecka/5ebbfaea0c7cde71cc76b600
